date,Close,High,Low,Open,Volume,aVWAP_peak_894,aVWAP_peak_873,aVWAP_peak_859,aVWAP_peak_814,aVWAP_peak_785,aVWAP_peak_755,aVWAP_peak_726,aVWAP_peak_701,aVWAP_peak_646,aVWAP_peak_633,aVWAP_peak_602,aVWAP_peak_561,aVWAP_peak_533,aVWAP_peak_499,aVWAP_peak_446,aVWAP_peak_430,aVWAP_peak_394,aVWAP_peak_362,aVWAP_peak_337,aVWAP_peak_292,aVWAP_peak_272,aVWAP_peak_238,aVWAP_peak_155,aVWAP_peak_128,aVWAP_peak_108,aVWAP_peak_75,aVWAP_peak_64,aVWAP_peak_61,aVWAP_peak_27,aVWAP_valley_903,aVWAP_valley_885,aVWAP_valley_867,aVWAP_valley_817,aVWAP_valley_798,aVWAP_valley_773,aVWAP_valley_759,aVWAP_valley_744,aVWAP_valley_729,aVWAP_valley_711,aVWAP_valley_674,aVWAP_valley_649,aVWAP_valley_615,aVWAP_valley_574,aVWAP_valley_548,aVWAP_valley_512,aVWAP_valley_457,aVWAP_valley_440,aVWAP_valley_410,aVWAP_valley_370,aVWAP_valley_350,aVWAP_valley_302,aVWAP_valley_241,aVWAP_valley_196,aVWAP_valley_170,aVWAP_valley_132,aVWAP_valley_115,aVWAP_valley_90,aVWAP_valley_49,aVWAP_valley_14,aVWAP_OB_bull_817,aVWAP_OB_bull_649,aVWAP_OB_bull_574,aVWAP_OB_bull_512,aVWAP_OB_bull_457,aVWAP_OB_bull_196,aVWAP_OB_bear_430,aVWAP_OB_bear_394,aVWAP_OB_bear_75,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,17.1980048515,17.2599870891,17.065776078,17.1401547631,2904814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,94.4856611356876,25.230427459251118,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27545200,4887201.151130252,False,False,False,False,2163146.8205126626,False,False,False,False
2022-01-19 00:00:00+00:00,16.9252830062,17.2970937887,16.9252830062,17.2889121333,4658907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,86.09191422334224,25.230427459251118,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22886293,5593047.890301614,False,False,False,False,2261019.7687278525,False,False,False,False
2022-01-20 00:00:00+00:00,16.9170187079,17.1732119565,16.9004901112,16.9831330946,3987113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.28614234989332,25.230427459251118,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18899180,6114856.992642728,False,False,False,False,2328709.6993659763,False,False,False,False
2022-01-21 00:00:00+00:00,16.5781824758,16.9087544095,16.5368609841,16.776525636,6049289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.76086111475396,36.822737893331805,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12849891,6378975.973323406,False,False,False,False,2474614.7699790755,False,False,False,False
2022-01-24 00:00:00+00:00,16.3633107189,16.412896509,15.8963778625,16.2971963322,6203315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.22419503013333,,,,,,,,,,16.22419503013333,#000000,,16.22419503013333,,60.00652704402836,27.281006053141624,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6646576,6389470.092016606,False,False,False,False,2620838.308411269,False,False,False,False
2022-01-25 00:00:00+00:00,16.5533895808,16.6690897576,16.0575316802,16.2806677355,4418040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.308416300954388,,,,,,,,,,16.308416300954388,#000000,,16.308416300954388,,56.2989808346674,23.550215826623855,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11064616,6572809.147231641,False,False,False,False,2691316.806120631,False,False,False,False
2022-01-26 00:00:00+00:00,16.8013185311,16.9542080504,16.6236361167,16.776525636,5727941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.478208167196932,,,,,,,,,,16.478208167196932,#000000,,16.478208167196932,,56.69320883842427,23.481953513447223,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16792557,6973583.5728304,False,False,False,False,2810400.1078413907,False,False,False,False
2022-01-27 00:00:00+00:00,16.8839615145,17.0740403764,16.7889220836,16.9335473046,5688653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.59112273308906,,,,,,,,,,16.59112273308906,#000000,,16.59112273308906,,57.779338131394496,23.481953513447223,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22481210,7581725.785660581,False,False,False,False,2923272.7702789833,False,False,False,False
2022-01-28 00:00:00+00:00,16.9170187079,16.921150857,16.6484290117,16.7599970394,4424340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.63087204940417,,,,,,,,,,16.63087204940417,#000000,,16.63087204940417,,58.836133108148644,23.481953513447223,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26905550,8339522.813673892,False,False,False,False,2982138.1518366705,False,False,False,False
2022-01-31 00:00:00+00:00,17.2062691499,17.2145334482,16.776525636,16.8261114261,3101423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6764962713281,,,,,,,,,,16.6764962713281,#000000,,16.6764962713281,,62.05905261100661,23.481953513447223,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30006973,9189226.742549427,False,False,False,False,2986815.989019546,False,False,False,False
2022-02-01 00:00:00+00:00,17.3632908184,17.4004801609,17.1070975698,17.2641192383,4303363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.75448869141011,,,,,,,,,,16.75448869141011,#000000,,16.75448869141011,,65.29493839478268,23.481953513447223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34310336,10174368.282057293,False,False,False,False,3038445.2835677997,False,False,False,False
2022-02-02 00:00:00+00:00,17.3632908184,17.4583302493,17.330233625,17.3963480118,4135969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.82299475446779,,,,,,,,,,16.82299475446779,#000000,,16.82299475446779,,67.45219558396673,23.481953513447223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34310336,11120876.82001583,False,False,False,False,3081485.429310239,False,False,False,False
2022-02-03 00:00:00+00:00,17.1649476582,17.4211409068,17.1484190615,17.3632908184,3739535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.860785654654844,,,,,,,,,,16.860785654654844,#000000,,16.860785654654844,,65.62115339299709,23.481953513447223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30570801,11883618.944721093,False,False,False,False,3107291.2948274845,False,False,False,False
2022-02-04 00:00:00+00:00,17.1236261664,17.1897405532,16.9996616913,17.1484190615,4039987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8822778470241,,,,,,,,,,16.8822778470241,#000000,,16.8822778470241,,63.773290394433985,23.481953513447223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26530814,12458018.750810463,False,False,False,False,3143867.5969911125,False,False,False,False
2022-02-07 00:00:00+00:00,17.3219693267,17.3708113299,17.1814762548,17.1980048515,2904845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.906688501078524,,,,,,,,,,16.906688501078524,#000000,,16.906688501078524,,64.38022993379823,23.481953513447223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29435659,13123808.56450417,False,False,False,False,3134494.1618149905,False,False,False,False
2022-02-08 00:00:00+00:00,17.4624623985,17.5037838902,17.2723835366,17.3715551167,4833902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.952406058577882,,,,,,,,,,16.952406058577882,#000000,,16.952406058577882,,65.89962049975694,23.481953513447223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34269561,13953053.758053027,False,False,False,False,3201137.6064496967,False,False,False,False
2022-02-09 00:00:00+00:00,17.5616339786,17.7062591996,17.4872552935,17.5451053819,3096722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.987008475175262,,,,,,,,,,16.987008475175262,#000000,,16.987008475175262,,67.63915385147989,23.481953513447223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37366283,14871219.610678399,False,False,False,False,3197042.8767850026,False,False,False,False
2022-02-10 00:00:00+00:00,18.1070776692,18.3384780228,17.569898277,17.6360126637,5052519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.005151322999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.07042245072263,,,,,,,,,,17.537786886861312,#000000,,17.537786886861312,,71.66810398085924,23.481953513447223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42418802,15951516.959279247,False,False,False,False,3269806.646322846,False,False,False,False
2022-02-11 00:00:00+00:00,17.7765057355,18.1814563543,17.7186556471,18.0905490726,4677850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.95085310579539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.128361745927677,,,,,,,,,,17.539607425861533,#000000,,17.539607425861533,,69.94904978202918,23.481953513447223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37740952,16806004.607934963,False,False,False,False,3325024.0327415583,False,False,False,False
2022-02-14 00:00:00+00:00,17.5533696803,17.7930343322,17.4624623985,17.7186556471,5275877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.828539694880455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.163320534762658,,,,,,,,,,17.495930114821554,#000000,,17.495930114821554,,66.37344470370735,23.481953513447223,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32465075,17420085.799780652,False,False,False,False,3401528.0706732622,False,False,False,False
2022-02-15 00:00:00+00:00,17.9665845974,18.0326989842,17.6608055587,17.7186556471,3567340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.83970957179335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.197639885160832,,,,,,,,,,17.51867472847709,#000000,,17.51867472847709,,66.47026762500687,23.481953513447223,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36032415,18149981.062534355,False,False,False,False,3408030.499274311,False,False,False,False
2022-02-16 00:00:00+00:00,17.9169988074,18.1236062659,17.8508844206,17.9417917024,3028271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.857109454700474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.227302810218116,,,,,,,,,,17.542206132459295,#000000,,17.542206132459295,,66.01211537084383,23.481953513447223,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33004144,18732497.25616046,False,False,False,False,3393137.969891005,False,False,False,False
2022-02-17 00:00:00+00:00,17.5451053819,17.8012986306,17.4542807431,17.7765057355,5590662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.80429581212484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.252179153303235,,,,,,,,,,17.528237482714037,#000000,,17.528237482714037,,62.18018776517296,19.9504691170619,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27413482,19072928.030428678,False,False,False,False,3479315.382836456,False,False,False,False
2022-02-18 00:00:00+00:00,17.4294052051,17.594691172,17.3715551167,17.5533696803,8735771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.72185065774185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.272288555605094,,,,,,,,,,17.49706960667347,#000000,,17.49706960667347,,58.66811563174875,16.357774827552106,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18677711,19057429.323353045,False,False,False,False,3685450.8972350266,False,False,False,False
2022-02-22 00:00:00+00:00,17.2137070184,17.4647576798,17.0421557331,17.3643374152,6101008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.651934834603907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.27030440684005,,,,,,,,,,17.46111962072198,#000000,,17.46111962072198,,54.64809526248055,12.403166903002287,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12576703,18803283.193025477,False,False,False,False,3780178.6267552217,False,False,False,False
2022-02-23 00:00:00+00:00,17.0630766215,17.4563893244,17.0463399108,17.3476007045,2785056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.62314030988436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.268061080880162,,,,,,,,,,17.44560069538226,#000000,,17.44560069538226,,50.88543466267204,8.784068005328862,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9791647,18449885.695259776,False,False,False,False,3741154.210019723,False,False,False,False
2022-02-24 00:00:00+00:00,16.611185431,16.7534474724,16.3749467586,16.5191335218,6237831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.49566668732576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.228190420828167,,,,,,,,,,17.36192855407696,#000000,,17.36192855407696,,45.67466897434305,3.887821935769523,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3553816,17865726.099367235,False,False,False,False,3839063.10374444,False,False,False,False
2022-02-25 00:00:00+00:00,17.0630766215,17.0798133323,16.7785525386,16.8371310262,4348780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4547031081569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.21831507488159,,,,,,,,,,17.336509091519247,#000000,,17.336509091519247,,45.882384852828054,3.887821935769523,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7902596,17475015.115078326,False,False,False,False,3859052.001636815,False,False,False,False
2022-02-28 00:00:00+00:00,16.9542880016,17.0044981339,16.7116056955,16.7367107617,4282025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.414197202705562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.206231827276447,,,,,,,,,,17.310214514991003,#000000,,17.310214514991003,,45.35385905356812,3.3955508948594897,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3620571,16931703.581153687,False,False,False,False,3875639.178043214,False,False,False,False
2022-03-01 00:00:00+00:00,16.3099246372,16.9375512908,16.2262410834,16.9040778693,6473082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.323889783847804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.168534895171906,,,,,,,,,,17.246212339509853,#000000,,17.246212339509853,,41.75715491835146,-0.2491443641121336,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2852511,16155852.028951582,False,False,False,False,3977499.680865049,False,False,False,False
2022-03-02 00:00:00+00:00,16.7450791171,16.7918582236,16.4605550341,16.4772917449,2879295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.296443765257305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.157015641503833,,,,,,,,,,17.22672970338057,#000000,,17.22672970338057,,42.4200211887931,-0.2491443641121336,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26784,15523339.55722799,False,False,False,False,3934432.830635047,False,False,False,False
2022-03-03 00:00:00+00:00,16.8120259601,16.9501038239,16.6404746748,16.7367107617,3417971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.273065089850647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.14758441163959,,,,,,,,,,17.210324750745116,#000000,,17.210324750745116,,43.29688287861812,-0.2491443641121336,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3444755,15049669.5745916,False,False,False,False,3914179.4255121043,False,False,False,False
2022-03-04 00:00:00+00:00,16.5275018771,16.5526069433,16.2973721042,16.4521866787,5942547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.21136966516753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.117283887140907,,,,,,,,,,17.16432677615422,#000000,,17.16432677615422,,42.41234466347704,-0.4075318084048831,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2497792,14361533.8265684,False,False,False,False,3993723.2519626105,False,False,False,False
2022-03-07 00:00:00+00:00,16.1843993065,16.4856601002,16.1258208189,16.3768714803,4816983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.156603697421886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.087933982623632,,,,,,,,,,17.12226884002276,#000000,,17.12226884002276,,40.26650492445428,-2.8038900668226105,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7314775,13511482.500036307,False,False,False,False,4026007.947964077,False,False,False,False
2022-03-08 00:00:00+00:00,16.1425575296,16.448002501,16.0797948643,16.2262410834,5192069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.10179917996528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.056984044460567,,,,,,,,,,17.079391612212923,#000000,,17.079391612212923,,38.65397548709667,-4.648502273111447,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12506844,12491155.970623119,False,False,False,False,4071735.8323576427,False,False,False,False
2022-03-09 00:00:00+00:00,16.4270816126,16.5860803648,16.3517664142,16.5860803648,3902022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.074456520253236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.04121068055955,,,,,,,,,,17.057833600406394,#000000,,17.057833600406394,,39.77300754245556,-4.648502273111447,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8604822,11663862.716873193,False,False,False,False,4065080.3879514607,False,False,False,False
2022-03-10 00:00:00+00:00,16.3936081911,16.5693436541,16.2262410834,16.326661348,6139579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.032169649338933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0156801515125,,,,,,,,,,17.023924900425715,#000000,,17.023924900425715,,40.33670038034724,-4.648502273111447,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14744401,10628244.531897774,False,False,False,False,4146433.2746984623,False,False,False,False
