date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_287,aVWAP_BoS_CHoCH_bull_672,aVWAP_BoS_CHoCH_bear_174,aVWAP_BoS_CHoCH_bear_281,aVWAP_BoS_CHoCH_bear_467,aVWAP_BoS_CHoCH_bear_689,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-03 15:00:00+00:00,23.54,23.77,23.36,23.645,9292.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 16:00:00+00:00,23.645,23.73,23.49,23.51,11691.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-02-03 17:00:00+00:00,23.51,23.8,23.51,23.675,16403.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,19.298245614035167,-78.94736842105274,False,False,False,True,True,
2025-02-03 18:00:00+00:00,23.665,23.83,23.565,23.815,11546.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,37.159282386758,-60.94261076419868,False,False,False,True,True,
2025-02-03 19:00:00+00:00,23.815,23.84,23.73,23.815,13852.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,49.06664023523989,-48.20993160868272,False,False,True,False,True,
2025-02-03 20:00:00+00:00,23.815,23.985,23.555,23.555,42978.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,45.9386830119095,-48.20993160868272,False,False,False,False,True,
2025-02-04 15:00:00+00:00,23.59,23.73,23.38,23.64,23682.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,46.738420011148236,-45.356706198260284,False,False,False,False,True,
2025-02-04 16:00:00+00:00,23.665,23.88,23.665,23.77,12215.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,50.681390942282185,-38.15624469004679,False,False,True,False,True,
2025-02-04 17:00:00+00:00,23.77,23.77,23.6,23.71,9955.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,51.490030741937,-33.7901694757334,False,False,True,False,True,
2025-02-04 18:00:00+00:00,23.71,23.74,23.665,23.7,12101.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,51.72500221609862,-29.89072847489963,False,False,True,False,True,
2025-02-04 19:00:00+00:00,23.69,23.77,23.605,23.645,21433.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,50.209927179884716,-27.947421290024828,False,False,False,False,True,
2025-02-04 20:00:00+00:00,23.645,23.78,23.57,23.7,40172.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,50.917434163007044,-23.97100644492157,False,False,False,False,True,
2025-02-05 15:00:00+00:00,23.38,23.465,23.175,23.46,30038.0,,,,,,,23.366666666666664,"rgba(239, 83, 80, 1.0)",,23.366666666666664,,0,,,0.0,0.0,0.0,0.0,45.740412157376724,-23.97100644492157,False,False,False,True,True,
2025-02-05 16:00:00+00:00,23.46,23.74,23.445,23.695,29729.0,,,,,,,23.495994556639392,"rgba(239, 83, 80, 1.0)",,23.495994556639392,,0,,,0.0,0.0,0.0,0.0,47.95178696084488,-22.050355174438362,False,False,False,True,True,
2025-02-05 17:00:00+00:00,23.695,23.765,23.575,23.63,14722.0,,,,,,,23.527749779609515,"rgba(239, 83, 80, 1.0)",,23.527749779609515,,0,,,0.0,0.0,0.0,0.0,48.10575298951643,-19.629228372199613,False,False,False,False,True,
2025-02-05 18:00:00+00:00,23.63,23.705,23.575,23.67,17544.0,,,,,,,23.551054005990604,"rgba(239, 83, 80, 1.0)",,23.551054005990604,,0,,,0.0,0.0,0.0,0.0,49.063893125118454,-16.606520100606147,False,False,False,False,True,
2025-02-05 19:00:00+00:00,23.67,23.815,23.67,23.735,17958.0,,,,,,,23.58190282235213,"rgba(239, 83, 80, 1.0)",,23.58190282235213,,0,,,0.0,0.0,0.0,0.0,51.06489966281903,-12.857474080612121,False,False,False,False,True,
2025-02-05 20:00:00+00:00,23.745,24.13,23.745,24.075,43343.0,,,,,,,23.69537538967222,"rgba(38, 166, 154, 1.0)",,23.69537538967222,,0,,,0.0,0.0,0.0,0.0,57.328468496839875,-5.544621911588301,False,False,True,False,True,
2025-02-06 15:00:00+00:00,23.86,24.13,23.83,23.97,8611.0,,,,,,,23.710332314468904,"rgba(38, 166, 154, 1.0)",,23.710332314468904,,0,,,0.0,0.0,0.0,0.0,59.11479765392716,-2.7504607194707162,False,False,True,False,True,
2025-02-06 16:00:00+00:00,23.975,24.11,23.8,23.815,34012.0,,,,,,,23.744699092147766,"rgba(38, 166, 154, 1.0)",,23.744699092147766,,0,,,0.0,0.0,0.0,0.0,57.26324886703086,-2.7504607194707162,False,False,True,False,True,
2025-02-06 17:00:00+00:00,23.8,24.005,23.775,23.935,10990.0,,,,,,,23.753211933490217,"rgba(38, 166, 154, 1.0)",,23.753211933490217,,0,,,0.0,0.0,0.0,0.0,57.771017357205395,-2.17525879640894,False,False,True,False,True,
2025-02-06 18:00:00+00:00,23.925,24.06,23.9,23.96,5706.0,,,,,,,23.759118328920824,"rgba(38, 166, 154, 1.0)",,23.759118328920824,,0,,,0.0,0.0,0.0,0.0,58.46257804361473,-0.5249140053805377,False,False,True,False,True,
2025-02-06 19:00:00+00:00,23.96,23.96,23.74,23.755,11764.0,,,,,,,23.762222395510737,"rgba(239, 83, 80, 1.0)",,23.762222395510737,,0,,,0.0,0.0,0.0,0.0,55.10066415618994,-0.5249140053805377,False,False,True,False,True,
2025-02-06 20:00:00+00:00,23.755,23.91,23.73,23.83,16394.0,,,,,,,23.766382723380573,"rgba(239, 83, 80, 1.0)",,23.766382723380573,,0,,,0.0,0.0,0.0,0.0,54.11744139091366,-0.5249140053805377,False,False,True,False,True,
2025-02-07 15:00:00+00:00,24.2,24.315,23.94,24.01,14967.0,,,,,,,23.785221852544,"rgba(239, 83, 80, 1.0)",,23.785221852544,,0,,,0.0,0.0,0.0,0.0,56.091337813283346,-0.5249140053805377,False,False,True,False,True,
2025-02-07 16:00:00+00:00,24.005,24.12,23.835,23.845,6108.0,,,,,,,23.788676275173163,"rgba(239, 83, 80, 1.0)",,23.788676275173163,,0,,,0.0,0.0,0.0,0.0,54.499296438993,-0.5249140053805377,False,False,True,False,True,
2025-02-07 17:00:00+00:00,23.835,23.99,23.815,23.935,6035.0,,,,,,,23.79148421238599,"rgba(239, 83, 80, 1.0)",,23.79148421238599,,0,,,0.0,0.0,0.0,0.0,54.766452350224185,-0.5249140053805377,False,False,True,False,True,
2025-02-07 18:00:00+00:00,23.935,24.005,23.9,23.93,6333.0,,,,,,,23.795029157885267,"rgba(239, 83, 80, 1.0)",,23.795029157885267,,0,,,0.0,0.0,0.0,0.0,54.85072049804948,-0.5249140053805377,False,False,True,False,True,
2025-02-07 19:00:00+00:00,23.93,23.945,23.84,23.91,9706.0,,,,,,,23.79856018453303,"rgba(239, 83, 80, 1.0)",,23.79856018453303,,0,,,0.0,0.0,0.0,0.0,54.49619575502736,-0.5249140053805377,False,False,True,False,True,
2025-02-07 20:00:00+00:00,23.91,24.07,23.865,23.95,30749.0,,,,,,,23.81449668847517,"rgba(239, 83, 80, 1.0)",,23.81449668847517,,0,,,0.0,0.0,0.0,0.0,54.99878683546234,0.47139324643983116,False,False,True,False,True,
