date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_283,aVWAP_BoS_CHoCH_bull_523,aVWAP_BoS_CHoCH_bear_66,aVWAP_BoS_CHoCH_bear_174,aVWAP_BoS_CHoCH_bear_304,aVWAP_BoS_CHoCH_bear_444,aVWAP_BoS_CHoCH_bear_503,aVWAP_BoS_CHoCH_bear_671,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-10 15:00:00+00:00,54.815,55.34,54.8,55.045,16517.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-10 16:00:00+00:00,55.105,55.21,54.75,54.88,14400.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-02-10 17:00:00+00:00,54.86,54.93,54.64,54.67,11409.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-02-10 18:00:00+00:00,54.67,54.845,54.52,54.79,12585.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,9.152542372881214,-41.76271186440691,False,False,False,True,True,
2025-02-10 19:00:00+00:00,54.785,54.915,54.6,54.66,15757.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,12.959382033279232,-38.88570871242156,False,False,False,True,True,
2025-02-10 20:00:00+00:00,54.665,54.87,54.34,54.42,40338.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,13.148982594211143,-38.88570871242156,False,False,False,True,True,
2025-02-11 15:00:00+00:00,55.01,55.15,54.71,55.06,8920.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,27.881401726728022,-26.227530169035266,False,False,False,True,True,
2025-02-11 16:00:00+00:00,55.06,55.255,54.89,54.905,9840.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,35.384021149044955,-20.413912602503956,False,False,False,True,True,
2025-02-11 17:00:00+00:00,54.895,55.05,54.86,55.045,7545.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,42.20058994857807,-15.128044520564991,False,False,False,True,True,
2025-02-11 18:00:00+00:00,55.045,55.08,54.73,54.76,12192.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,43.00686309655838,-15.088901767877253,False,False,False,True,True,
2025-02-11 19:00:00+00:00,54.76,54.995,54.75,54.91,22175.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,45.50642960436166,-13.006424769264115,False,False,False,True,True,
2025-02-11 20:00:00+00:00,54.91,54.91,54.51,54.78,33877.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,45.592019003114146,-12.855817421323536,False,False,False,True,True,
2025-02-12 15:00:00+00:00,54.1,54.575,53.82,54.53,8611.0,,,,,,,,,54.30833333333334,"rgba(239, 83, 80, 1.0)",,54.30833333333334,,0,,,0.0,0.0,0.0,0.0,43.07345575402387,-12.855817421323536,False,False,False,True,True,
2025-02-12 16:00:00+00:00,54.53,55.02,54.43,55.015,7655.0,,,,,,,,,54.549914955530966,"rgba(239, 83, 80, 1.0)",,54.549914955530966,,0,,,0.0,0.0,0.0,0.0,46.95616325701508,-11.33776066946605,False,False,False,True,True,
2025-02-12 17:00:00+00:00,55.005,55.075,54.91,55.015,9917.0,,,,,,,,,54.720387910730885,"rgba(239, 83, 80, 1.0)",,54.720387910730885,,0,,,0.0,0.0,0.0,0.0,49.54463492567588,-8.659583128431159,False,False,False,False,True,
2025-02-12 18:00:00+00:00,54.97,54.97,54.62,54.77,12262.0,,,,,,,,,54.74152746347596,"rgba(239, 83, 80, 1.0)",,54.74152746347596,,0,,,0.0,0.0,0.0,0.0,48.591259459797655,-8.659583128431159,False,False,False,False,True,
2025-02-12 19:00:00+00:00,54.765,54.81,54.63,54.675,16725.0,,,,,,,,,54.730454020905086,"rgba(239, 83, 80, 1.0)",,54.730454020905086,,0,,,0.0,0.0,0.0,0.0,47.01869470165435,-8.659583128431159,False,False,False,True,True,
2025-02-12 20:00:00+00:00,54.675,54.95,54.635,54.89,33915.0,,,,,,,,,54.76644803651943,"rgba(239, 83, 80, 1.0)",,54.76644803651943,,0,,,0.0,0.0,0.0,0.0,48.45717046307252,-8.659583128431159,False,False,False,False,True,
2025-02-13 15:00:00+00:00,55.12,55.31,54.975,55.11,6772.0,,,,,,,,,54.792249600968105,"rgba(38, 166, 154, 1.0)",,54.792249600968105,,0,,,0.0,0.0,0.0,0.0,51.568975763598104,-5.400771223150606,False,False,True,False,True,
2025-02-13 16:00:00+00:00,55.11,55.3,55.11,55.17,5140.0,,,,,,,,,54.812661795234845,"rgba(38, 166, 154, 1.0)",,54.812661795234845,,0,,,0.0,0.0,0.0,0.0,54.19396562958282,-2.619059172073065,False,False,True,False,True,
2025-02-13 17:00:00+00:00,55.14,55.44,55.13,55.265,8185.0,,,,,,,,,54.847571592997625,"rgba(38, 166, 154, 1.0)",,54.847571592997625,,0,,,0.0,0.0,0.0,0.0,56.82471094978279,0.12143480663255701,False,False,True,False,True,
2025-02-13 18:00:00+00:00,55.26,55.5,55.155,55.46,4226.0,,,,,,,,,54.86710130678611,"rgba(38, 166, 154, 1.0)",,54.86710130678611,,0,,,0.0,0.0,0.0,0.0,60.23123453894399,3.5256762240472526,False,False,True,False,True,
