date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_218,aVWAP_BoS_CHoCH_bull_337,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-14 17:00:00+00:00,21.995,22.025,21.95,21.99,2214.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-15 17:00:00+00:00,22.03,22.03,21.845,21.855,880.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2023-12-18 17:00:00+00:00,22.04,22.04,21.85,21.945,4353.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,14.285714285714391,-71.42857142857159,False,False,False,True,True,
2023-12-19 17:00:00+00:00,21.945,21.99,21.945,21.98,300.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,26.817042606516488,-58.721804511278265,False,False,False,True,True,
2023-12-20 17:00:00+00:00,21.98,21.98,21.89,21.895,1707.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,29.959446657791496,-54.359806278664585,False,False,False,True,True,
2023-12-21 17:00:00+00:00,21.95,21.95,21.88,21.9,2022.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,32.46994681560977,-49.94704574311315,False,False,False,True,True,
2023-12-22 17:00:00+00:00,22.12,22.12,21.87,21.95,434.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,37.90077431018722,-42.5451746538953,False,False,False,True,True,
2023-12-25 17:00:00+00:00,21.95,21.95,21.95,21.95,0.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,41.521325973238845,-36.80737229801568,False,False,False,True,True,
2023-12-26 17:00:00+00:00,21.95,21.95,21.95,21.95,0.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,43.935027081939936,-32.146852925924605,False,False,False,True,True,
2023-12-27 17:00:00+00:00,21.95,22.14,21.95,22.08,183.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,52.38112606409404,-22.064124953101732,False,False,True,False,True,
2023-12-28 17:00:00+00:00,22.08,22.26,22.07,22.25,450.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,61.80804270508571,-11.554647381493389,False,False,True,False,True,
2023-12-29 17:00:00+00:00,22.22,22.83,22.22,22.83,1485.0,,,22.626666666666665,"rgba(38, 166, 154, 1.0)",,22.626666666666665,,0,,,0.0,0.0,0.0,0.0,71.87790657462381,-0.8644232998512678,False,False,True,False,True,
2024-01-01 17:00:00+00:00,22.83,22.83,22.83,22.83,0.0,,,22.626666666666665,"rgba(38, 166, 154, 1.0)",,22.626666666666665,,0,,,0.0,0.0,0.0,0.0,78.59114915431587,6.484218752597165,False,False,True,False,True,
